crash_id,vehicle_type
20246018,articulated_truck
20243021,articulated_truck
20243251,articulated_truck
20246023,articulated_truck
20241293,articulated_truck
20241243,articulated_truck
20242024,articulated_truck
20241298,articulated_truck
20241208,articulated_truck
20242259,articulated_truck
20243120,articulated_truck
20243116,articulated_truck
20243214,articulated_truck
20241190,articulated_truck
20241010,articulated_truck
20243263,articulated_truck
20243053,articulated_truck
20243271,articulated_truck
20243097,articulated_truck
20242182,articulated_truck
20241120,articulated_truck
20242223,articulated_truck
20241083,articulated_truck
20244011,articulated_truck
20241025,articulated_truck
20242113,articulated_truck
20241206,articulated_truck
20241043,articulated_truck
20243112,articulated_truck
20242244,articulated_truck
20243045,articulated_truck
20241226,articulated_truck
20241156,articulated_truck
20242258,articulated_truck
20242054,articulated_truck
20241075,articulated_truck
20243230,articulated_truck
20241121,articulated_truck
20243016,articulated_truck
20241225,articulated_truck
20241084,articulated_truck
20241129,articulated_truck
20241064,articulated_truck
20241001,articulated_truck
20241191,articulated_truck
20241280,articulated_truck
20241193,articulated_truck
20243219,articulated_truck
20233145,articulated_truck
20231189,articulated_truck
20232192,articulated_truck
20231091,articulated_truck
20232098,articulated_truck
20232128,articulated_truck
20232061,articulated_truck
20231111,articulated_truck
20231283,articulated_truck
20231206,articulated_truck
20231068,articulated_truck
20232074,articulated_truck
20231067,articulated_truck
20233143,articulated_truck
20233014,articulated_truck
20234109,articulated_truck
20233247,articulated_truck
20231101,articulated_truck
20233001,articulated_truck
20231289,articulated_truck
20233119,articulated_truck
20233123,articulated_truck
20233105,articulated_truck
20233232,articulated_truck
20231204,articulated_truck
20232210,articulated_truck
20233135,articulated_truck
20233005,articulated_truck
20233252,articulated_truck
20231221,articulated_truck
20231135,articulated_truck
20233140,articulated_truck
20231113,articulated_truck
20232145,articulated_truck
20231183,articulated_truck
20231051,articulated_truck
20232187,articulated_truck
20231021,articulated_truck
20231211,articulated_truck
20236034,articulated_truck
20231219,articulated_truck
20232038,articulated_truck
20233203,articulated_truck
20233112,articulated_truck
20232180,articulated_truck
20233243,articulated_truck
20231137,articulated_truck
20231298,articulated_truck
20232032,articulated_truck
20231230,articulated_truck
20231269,articulated_truck
20233257,articulated_truck
20231186,articulated_truck
20237002,articulated_truck
20231031,articulated_truck
20236023,articulated_truck
20236002,articulated_truck
20234074,articulated_truck
20231114,articulated_truck
20231130,articulated_truck
20231121,articulated_truck
20231069,articulated_truck
20232149,articulated_truck
20232075,articulated_truck
20233037,articulated_truck
20232100,articulated_truck
20232233,articulated_truck
20233147,articulated_truck
20233124,articulated_truck
20233101,articulated_truck
20232164,articulated_truck
20233174,articulated_truck
20223173,articulated_truck
20221248,articulated_truck
20221012,articulated_truck
20223163,articulated_truck
20221233,articulated_truck
20223101,articulated_truck
20221116,articulated_truck
20221011,articulated_truck
20222211,articulated_truck
20222205,articulated_truck
20222180,articulated_truck
20223005,articulated_truck
20222191,articulated_truck
20223034,articulated_truck
20222014,articulated_truck
20222225,articulated_truck
20223147,articulated_truck
20222215,articulated_truck
20223170,articulated_truck
20221096,articulated_truck
20221232,articulated_truck
20221256,articulated_truck
20222044,articulated_truck
20222232,articulated_truck
20223218,articulated_truck
20227001,articulated_truck
20222028,articulated_truck
20222064,articulated_truck
20222011,articulated_truck
20223082,articulated_truck
20223172,articulated_truck
20223156,articulated_truck
20221028,articulated_truck
20222075,articulated_truck
20223273,articulated_truck
20221211,articulated_truck
20222096,articulated_truck
20223149,articulated_truck
20221125,articulated_truck
20221095,articulated_truck
20221196,articulated_truck
20224049,articulated_truck
20223260,articulated_truck
20222114,articulated_truck
20223225,articulated_truck
20221139,articulated_truck
20223094,articulated_truck
20223132,articulated_truck
20223137,articulated_truck
20221083,articulated_truck
20227010,articulated_truck
20222155,articulated_truck
20223267,articulated_truck
20223257,articulated_truck
20221034,articulated_truck
20223211,articulated_truck
20221068,articulated_truck
20223133,articulated_truck
20221241,articulated_truck
20227034,articulated_truck
20212161,articulated_truck
20213164,articulated_truck
20213187,articulated_truck
20214049,articulated_truck
20211174,articulated_truck
20211246,articulated_truck
20211164,articulated_truck
20212162,articulated_truck
20214020,articulated_truck
20212057,articulated_truck
20211140,articulated_truck
20214050,articulated_truck
20212185,articulated_truck
20211183,articulated_truck
20211213,articulated_truck
20213032,articulated_truck
20217014,articulated_truck
20214023,articulated_truck
20211207,articulated_truck
20212019,articulated_truck
20212049,articulated_truck
20213135,articulated_truck
20213177,articulated_truck
20211203,articulated_truck
20212077,articulated_truck
20213165,articulated_truck
20211048,articulated_truck
20215028,articulated_truck
20211197,articulated_truck
20213113,articulated_truck
20213232,articulated_truck
20213218,articulated_truck
20211118,articulated_truck
20211220,articulated_truck
20211057,articulated_truck
20212044,articulated_truck
20214066,articulated_truck
20216024,articulated_truck
20213073,articulated_truck
20212096,articulated_truck
20212149,articulated_truck
20213035,articulated_truck
20211221,articulated_truck
20213169,articulated_truck
20211012,articulated_truck
20213079,articulated_truck
20213180,articulated_truck
20213054,articulated_truck
20212022,articulated_truck
20211003,articulated_truck
20214052,articulated_truck
20211104,articulated_truck
20213171,articulated_truck
20213124,articulated_truck
20213225,articulated_truck
20215045,articulated_truck
20211053,articulated_truck
20215056,articulated_truck
20213060,articulated_truck
20213186,articulated_truck
20215100,articulated_truck
20211043,articulated_truck
20212174,articulated_truck
20211001,articulated_truck
20216002,articulated_truck
20215050,articulated_truck
20214083,articulated_truck
20215039,articulated_truck
20211098,articulated_truck
20213229,articulated_truck
20213036,articulated_truck
20213244,articulated_truck
20213014,articulated_truck
20214082,articulated_truck
20215146,articulated_truck
20212027,articulated_truck
20212083,articulated_truck
20212015,articulated_truck
20215027,articulated_truck
20213020,articulated_truck
20211037,articulated_truck
20213189,articulated_truck
20213053,articulated_truck
20214092,articulated_truck
20213063,articulated_truck
20213094,articulated_truck
20213208,articulated_truck
20213138,articulated_truck
20211002,articulated_truck
20212197,articulated_truck
20211243,articulated_truck
20211112,articulated_truck
20212184,articulated_truck
20213018,articulated_truck
20213198,articulated_truck
20203228,articulated_truck
20205095,articulated_truck
20204004,articulated_truck
20205030,articulated_truck
20203181,articulated_truck
20201116,articulated_truck
20207009,articulated_truck
20202160,articulated_truck
20205023,articulated_truck
20205077,articulated_truck
20201197,articulated_truck
20203178,articulated_truck
20203197,articulated_truck
20203027,articulated_truck
20202088,articulated_truck
20203051,articulated_truck
20203172,articulated_truck
20203014,articulated_truck
20203220,articulated_truck
20202143,articulated_truck
20203205,articulated_truck
20202092,articulated_truck
20202062,articulated_truck
20203072,articulated_truck
20202058,articulated_truck
20201153,articulated_truck
20203173,articulated_truck
20203010,articulated_truck
20204067,articulated_truck
20201200,articulated_truck
20203250,articulated_truck
20201072,articulated_truck
20201088,articulated_truck
20201162,articulated_truck
20205074,articulated_truck
20201138,articulated_truck
20203043,articulated_truck
20203093,articulated_truck
20201080,articulated_truck
20201163,articulated_truck
20205033,articulated_truck
20203108,articulated_truck
20201004,articulated_truck
20202193,articulated_truck
20201233,articulated_truck
20201031,articulated_truck
20206027,articulated_truck
20203125,articulated_truck
20201131,articulated_truck
20201225,articulated_truck
20203112,articulated_truck
20203004,articulated_truck
20203086,articulated_truck
20202125,articulated_truck
20201036,articulated_truck
20201082,articulated_truck
20204006,articulated_truck
20203120,articulated_truck
20201014,articulated_truck
20201127,articulated_truck
20202162,articulated_truck
20203192,articulated_truck
20201216,articulated_truck
20202055,articulated_truck
20203180,articulated_truck
20201147,articulated_truck
20206001,articulated_truck
20202149,articulated_truck
20201108,articulated_truck
20202150,articulated_truck
20201123,articulated_truck
20202048,articulated_truck
20203067,articulated_truck
20202142,articulated_truck
20202167,articulated_truck
20203224,articulated_truck
20201178,articulated_truck
20201027,articulated_truck
20204049,articulated_truck
20202174,articulated_truck
20205079,articulated_truck
20203022,articulated_truck
20193148,articulated_truck
20193006,articulated_truck
20194053,articulated_truck
20192149,articulated_truck
20195074,articulated_truck
20192247,articulated_truck
20194072,articulated_truck
20194014,articulated_truck
20195119,articulated_truck
20192052,articulated_truck
20194086,articulated_truck
20192127,articulated_truck
20194077,articulated_truck
20191283,articulated_truck
20191141,articulated_truck
20192020,articulated_truck
20196002,articulated_truck
20194097,articulated_truck
20191199,articulated_truck
20195017,articulated_truck
20191020,articulated_truck
20191115,articulated_truck
20198004,articulated_truck
20193074,articulated_truck
20193118,articulated_truck
20191015,articulated_truck
20192062,articulated_truck
20193147,articulated_truck
20193021,articulated_truck
20194101,articulated_truck
20193162,articulated_truck
20193025,articulated_truck
20191070,articulated_truck
20196006,articulated_truck
20191124,articulated_truck
20193189,articulated_truck
20192030,articulated_truck
20191009,articulated_truck
20191137,articulated_truck
20192065,articulated_truck
20195021,articulated_truck
20195066,articulated_truck
20193065,articulated_truck
20195057,articulated_truck
20191235,articulated_truck
20195015,articulated_truck
20191194,articulated_truck
20191217,articulated_truck
20191173,articulated_truck
20192248,articulated_truck
20196027,articulated_truck
20194031,articulated_truck
20192094,articulated_truck
20193104,articulated_truck
20194058,articulated_truck
20192059,articulated_truck
20194105,articulated_truck
20194081,articulated_truck
20192235,articulated_truck
20194046,articulated_truck
20194091,articulated_truck
20191138,articulated_truck
20193131,articulated_truck
20193038,articulated_truck
20192192,articulated_truck
20196012,articulated_truck
20191166,articulated_truck
20191286,articulated_truck
20191122,articulated_truck
20192119,articulated_truck
20194041,articulated_truck
20191270,articulated_truck
20191032,articulated_truck
20193110,articulated_truck
20194002,articulated_truck
20193182,articulated_truck
20191294,articulated_truck
20194045,articulated_truck
20191135,articulated_truck
20192018,articulated_truck
20193081,articulated_truck
20191025,articulated_truck
20192040,articulated_truck
20192178,articulated_truck
20192097,articulated_truck
20195110,articulated_truck
20192009,articulated_truck
20194074,articulated_truck
20192136,articulated_truck
20194070,articulated_truck
20195030,articulated_truck
20194036,articulated_truck
20194027,articulated_truck
20192141,articulated_truck
20183154,articulated_truck
20185114,articulated_truck
20182071,articulated_truck
20183224,articulated_truck
20184024,articulated_truck
20183140,articulated_truck
20183161,articulated_truck
20182004,articulated_truck
20181031,articulated_truck
20181159,articulated_truck
20185044,articulated_truck
20183062,articulated_truck
20181168,articulated_truck
20182191,articulated_truck
20181213,articulated_truck
20185098,articulated_truck
20183044,articulated_truck
20181145,articulated_truck
20182135,articulated_truck
20183117,articulated_truck
20181064,articulated_truck
20183131,articulated_truck
20183100,articulated_truck
20183078,articulated_truck
20185126,articulated_truck
20183206,articulated_truck
20181197,articulated_truck
20181103,articulated_truck
20181222,articulated_truck
20183049,articulated_truck
20183127,articulated_truck
20182124,articulated_truck
20182033,articulated_truck
20186029,articulated_truck
20185014,articulated_truck
20183015,articulated_truck
20181161,articulated_truck
20183024,articulated_truck
20183202,articulated_truck
20182032,articulated_truck
20182053,articulated_truck
20183217,articulated_truck
20182077,articulated_truck
20181260,articulated_truck
20183221,articulated_truck
20184032,articulated_truck
20182104,articulated_truck
20181007,articulated_truck
20181102,articulated_truck
20181141,articulated_truck
20181068,articulated_truck
20185039,articulated_truck
20185030,articulated_truck
20181251,articulated_truck
20181034,articulated_truck
20183106,articulated_truck
20182085,articulated_truck
20183181,articulated_truck
20184039,articulated_truck
20183071,articulated_truck
20184066,articulated_truck
20182121,articulated_truck
20181153,articulated_truck
20182066,articulated_truck
20181155,articulated_truck
20183048,articulated_truck
20183094,articulated_truck
20181255,articulated_truck
20181195,articulated_truck
20183056,articulated_truck
20184061,articulated_truck
20185101,articulated_truck
20181262,articulated_truck
20183038,articulated_truck
20181272,articulated_truck
20171193,articulated_truck
20172022,articulated_truck
20173131,articulated_truck
20171061,articulated_truck
20175126,articulated_truck
20175078,articulated_truck
20173042,articulated_truck
20173215,articulated_truck
20175036,articulated_truck
20172107,articulated_truck
20171152,articulated_truck
20172132,articulated_truck
20174086,articulated_truck
20172079,articulated_truck
20171088,articulated_truck
20171275,articulated_truck
20171197,articulated_truck
20175086,articulated_truck
20175033,articulated_truck
20176027,articulated_truck
20173015,articulated_truck
20175059,articulated_truck
20172215,articulated_truck
20173024,articulated_truck
20171338,articulated_truck
20173076,articulated_truck
20172166,articulated_truck
20171164,articulated_truck
20171111,articulated_truck
20173160,articulated_truck
20173049,articulated_truck
20172139,articulated_truck
20171012,articulated_truck
20172025,articulated_truck
20172123,articulated_truck
20171142,articulated_truck
20171134,articulated_truck
20171219,articulated_truck
20174076,articulated_truck
20171144,articulated_truck
20171157,articulated_truck
20172084,articulated_truck
20171145,articulated_truck
20174027,articulated_truck
20171294,articulated_truck
20176029,articulated_truck
20172014,articulated_truck
20175011,articulated_truck
20174025,articulated_truck
20173023,articulated_truck
20175063,articulated_truck
20173085,articulated_truck
20171342,articulated_truck
20171200,articulated_truck
20171246,articulated_truck
20171054,articulated_truck
20171196,articulated_truck
20171162,articulated_truck
20173074,articulated_truck
20171220,articulated_truck
20171177,articulated_truck
20172072,articulated_truck
20171076,articulated_truck
20172086,articulated_truck
20171045,articulated_truck
20171021,articulated_truck
20171098,articulated_truck
20172119,articulated_truck
20172228,articulated_truck
20175120,articulated_truck
20172221,articulated_truck
20173192,articulated_truck
20172142,articulated_truck
20171108,articulated_truck
20174091,articulated_truck
20173088,articulated_truck
20171301,articulated_truck
20171210,articulated_truck
20174056,articulated_truck
20171080,articulated_truck
20173039,articulated_truck
20172170,articulated_truck
20173064,articulated_truck
20171120,articulated_truck
20171251,articulated_truck
20171130,articulated_truck
20171107,articulated_truck
20173123,articulated_truck
20173157,articulated_truck
20171136,articulated_truck
20172008,articulated_truck
20171330,articulated_truck
20165062,articulated_truck
20165081,articulated_truck
20161135,articulated_truck
20165113,articulated_truck
20167005,articulated_truck
20161262,articulated_truck
20164045,articulated_truck
20161251,articulated_truck
20164052,articulated_truck
20161272,articulated_truck
20161047,articulated_truck
20167013,articulated_truck
20167016,articulated_truck
20161116,articulated_truck
20164022,articulated_truck
20161138,articulated_truck
20168011,articulated_truck
20161230,articulated_truck
20161278,articulated_truck
20161169,articulated_truck
20161338,articulated_truck
20164067,articulated_truck
20165017,articulated_truck
20165084,articulated_truck
20161067,articulated_truck
20161325,articulated_truck
20161140,articulated_truck
20166009,articulated_truck
20164007,articulated_truck
20164001,articulated_truck
20164050,articulated_truck
20161263,articulated_truck
20166031,articulated_truck
20166015,articulated_truck
20161006,articulated_truck
20164002,articulated_truck
20161182,articulated_truck
20161287,articulated_truck
20164040,articulated_truck
20161282,articulated_truck
20161201,articulated_truck
20164027,articulated_truck
20165019,articulated_truck
20161355,articulated_truck
20167006,articulated_truck
20165148,articulated_truck
20165016,articulated_truck
20165159,articulated_truck
20161072,articulated_truck
20154091,articulated_truck
20152148,articulated_truck
20151103,articulated_truck
20151120,articulated_truck
20155081,articulated_truck
20151033,articulated_truck
20154013,articulated_truck
20154073,articulated_truck
20155080,articulated_truck
20151185,articulated_truck
20155112,articulated_truck
20152202,articulated_truck
20155071,articulated_truck
20151223,articulated_truck
20152170,articulated_truck
20151048,articulated_truck
20151122,articulated_truck
20152067,articulated_truck
20152053,articulated_truck
20152043,articulated_truck
20155130,articulated_truck
20151257,articulated_truck
20151126,articulated_truck
20151228,articulated_truck
20154041,articulated_truck
20154031,articulated_truck
20156011,articulated_truck
20151050,articulated_truck
20154094,articulated_truck
20151317,articulated_truck
20151208,articulated_truck
20151308,articulated_truck
20155094,articulated_truck
20154059,articulated_truck
20152107,articulated_truck
20152111,articulated_truck
20151069,articulated_truck
20158010,articulated_truck
20156023,articulated_truck
20151236,articulated_truck
20155093,articulated_truck
20151143,articulated_truck
20152029,articulated_truck
20152019,articulated_truck
20152037,articulated_truck
20151095,articulated_truck
20154003,articulated_truck
20152092,articulated_truck
20155131,articulated_truck
20151278,articulated_truck
20152062,articulated_truck
20152089,articulated_truck
20151091,articulated_truck
20151113,articulated_truck
20152180,articulated_truck
20151301,articulated_truck
20151096,articulated_truck
20154063,articulated_truck
20155128,articulated_truck
20151052,articulated_truck
20151036,articulated_truck
20155134,articulated_truck
20152032,articulated_truck
20152084,articulated_truck
20151005,articulated_truck
20151081,articulated_truck
20151248,articulated_truck
20151237,articulated_truck
20152134,articulated_truck
20152188,articulated_truck
20154008,articulated_truck
20151092,articulated_truck
20154064,articulated_truck
20152189,articulated_truck
20154048,articulated_truck
20155066,articulated_truck
20152143,articulated_truck
20151110,articulated_truck
20145101,articulated_truck
20145099,articulated_truck
20144002,articulated_truck
20145077,articulated_truck
20145074,articulated_truck
20144014,articulated_truck
20145163,articulated_truck
20146025,articulated_truck
20144044,articulated_truck
20144046,articulated_truck
20145031,articulated_truck
20144058,articulated_truck
20144029,articulated_truck
20144038,articulated_truck
20144016,articulated_truck
20144013,articulated_truck
20144079,articulated_truck
